id,timestamp,longitude,latitude,description,geometry
0,1994/05/13 00:00:00+00,-121.8053,48.64056,Report 60: Missing Cattle and large footprints found Class B; Skagit County,POINT (-121.8053 48.64056)
1922,2004/11/25 00:00:00+00,-79.01405,39.26188,Report 23437: Night time sighting by motorist outside the town of Keyser Class A; Mineral County,POINT (-79.01405 39.26188)
1923,2008/03/29 00:00:00+00,-80.9075,37.7929,Report 23477: Family of bigfoot seen near I-64 Class A; Summers County,POINT (-80.9075 37.7929)
1924,2007/07/27 00:00:00+00,-80.3616,37.9937,Report 23762: Sasquatch meets car running along US Hwy. 219 Class A; Greenbrier County,POINT (-80.3616 37.9937)
1925,1969/08/01 00:00:00+00,-81.68124,37.2875,Report 24421: Woman remembers daylight sighting while walking in the Slate Creek area Class A; McDowell County,POINT (-81.68124 37.2875)
1926,2008/12/28 00:00:00+00,-79.4593,39.10023,Report 25301: Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge Class A; Tucker County,POINT (-79.4593 39.10023)
1927,2009/02/14 00:00:00+00,-82.28279,38.16391,Report 25497: Ongoing activity in a rural setting near Nestlow Class A; Wayne County,POINT (-82.28279000000001 38.16391)
1928,2009/05/15 00:00:00+00,-80.71875,37.9208,Report 25989: Girl sees bigfoot outside home in mountains near Smoot Class A; Greenbrier County,POINT (-80.71875 37.9208)
1929,1974/05/04 00:00:00+00,-80.23375,39.1611,Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew Class A; Harrison County,POINT (-80.23375 39.1611)
1930,2009/09/11 00:00:00+00,-80.27,38.98,Report 27363: Witness describes getting a good look at a bi-pedal creature while driving on a country road in Buckhannon Class A; Upshur County,POINT (-80.27 38.98)
1931,1969/11/24 00:00:00+00,-80.1177,38.1882,Report 29124: Recollection of a daylight sighting while deer hunting near Greenbrier River. Class A; Pocahontas County,POINT (-80.1177 38.1882)
1932,2009/11/28 00:00:00+00,-81.4625,38.2639,Report 31404: Deer hunter has daylight sighting on a logging road near Cabin Creek Class A; Kanawha County,POINT (-81.46250000000001 38.2639)
1933,2007/11/28 00:00:00+00,-81.08506,38.0695,Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville Class A; Fayette County,POINT (-81.08506 38.0695)
1934,1961/06/15 00:00:00+00,-82.43855,38.35806,Report 38547: Medical doctor recalls his daylight sighting as a teenager near Huntington Class A; Wayne County,POINT (-82.43855000000001 38.35806)
1935,2014/09/05 00:00:00+00,-80.6754,38.12852,Report 46528: Very close observation of a road crossing at night near Quinwood Class A; Greenbrier County,POINT (-80.6754 38.12852)
1936,2005/01/13 00:00:00+00,-79.55928,38.8609,Report 47460: Woman and daughter recall their close daytime encounter at their home east of Elkins Class A; Randolph County,POINT (-79.55928 38.8609)
1937,2015/11/21 00:00:00+00,-80.6385,38.2845,Report 51471: Squirrel hunter observed in the early morning by a tree peeker on Curtain Mountain Class A; Nicholas County,POINT (-80.63849999999999 38.2845)
1938,1972/08/15 00:00:00+00,-76.53862,39.01142,Report 10687: Child sees large figure looking at him in window at night Class B; Anne Arundel County,POINT (-76.53861999999999 39.01142)
1939,1994/08/15 00:00:00+00,-77.4608,39.21564,Report 10778: Vocals and thrown objects experienced by two friends exploring Class B; Montgomery County,POINT (-77.46080000000001 39.21564)
1940,2005/09/14 00:00:00+00,-76.54514,38.81639,"Report 12601: Bow hunter hears vocalizations, smells foul odor Class B; Anne Arundel County",POINT (-76.54514 38.81639)
1941,2008/05/01 00:00:00+00,-76.811,39.11378,Report 24952: Bird watcher experiences unusual activity while hiking in the Oxbow Lake Nature Preserve Class B; Anne Arundel County,POINT (-76.81100000000001 39.11378)
1942,1999/04/15 00:00:00+00,-75.80465,38.63295,Report 25137: Memory told of a possible late night sighting while driving near Hurlock Class B; Dorchester County,POINT (-75.80465 38.63295)
1943,1989/05/15 00:00:00+00,-78.32549,39.64819,Report 29330: Recollection of possible vocalizations and brush crashing while camping in the Lil-Aaron Straus Wilderness Area Class B; Washington County,POINT (-78.32549 39.64819)
1944,2011/05/14 00:00:00+00,-76.6691,39.6946,Report 30634: Night hikers possibly stalked near Bee Tree Preserve Class B; Baltimore County,POINT (-76.6691 39.6946)
1945,2014/03/15 00:00:00+00,-77.2948,39.06392,Report 46620: Possible nighttime sighting through a living room window near Potomac Class B; Montgomery County,POINT (-77.2948 39.06392)
1946,2010/08/15 00:00:00+00,-76.82731,39.08414,Report 27702: Man recalls seeing a tall dark creature behind his house at dusk near Laurel Class A; Anne Arundel County,POINT (-76.82731 39.08414)
1947,1993/09/15 00:00:00+00,-76.34047,39.67183,Report 31814: Memories told of several incidents including an observation through a rifle scope while target practicing outside Street Class A; Harford County,POINT (-76.34047 39.67183)
1948,2006/10/08 00:00:00+00,-78.49429,39.5226,Report 16204: Repeat visitations described near rural home Class A; Hampshire County,POINT (-78.49429000000001 39.5226)
1949,2000/08/20 00:00:00+00,-105.4979,37.57915,Report 348: Teen and uncle chase reddish bigfoot in San Isabel National Forest Class A; Alamosa County,POINT (-105.4979 37.57915)
1950,2000/08/26 00:00:00+00,-105.8199,39.67095,Report 408: Daylight sighting by hikers in the Loveland Pass area (Cont. Div.) Class A; Clear Creek County,POINT (-105.8199 39.67095)
1951,2000/08/23 00:00:00+00,-107.0153,39.1084,Report 470: Late night sighting by backpacker near Crater Lake Class A; Pitkin County,POINT (-107.0153 39.1084)
1952,1971/07/15 00:00:00+00,-105.9583,40.79166,Report 513: Future doctor sees giant tracks high in Rawah wilderness Class A; Larimer County,POINT (-105.9583 40.79166)
1953,1999/09/11 00:00:00+00,-105.1058,38.8922,Report 819: Sightings by hunting guide in Pike National Forest  Class A; Teller County,POINT (-105.1058 38.8922)
1954,1998/09/28 00:00:00+00,-105.0652,39.21338,Report 880: Rockhound startled to find he's being observed Class A; Douglas County,POINT (-105.0652 39.21338)
1955,1977/05/01 00:00:00+00,-107.8833,38.49833,Report 1075: Teens fire at big black thing peeking in window of home Class A; Montrose County,POINT (-107.8833 38.49833)
1956,1994/06/01 00:00:00+00,-106.4917,37.30833,"Report 1351: Various sightings by campers and ranchers along Lake Fork, a tributary of the Conejos River.  Class A; Conejos County",POINT (-106.4917 37.30833)
1957,1997/07/13 00:00:00+00,-106.5123,37.32255,"Report 1352: Daylight sighting by hikers near Lake Fork, off the Conejos River.  Class A; Conejos County",POINT (-106.5123 37.32255)
1958,1997/09/02 00:00:00+00,-104.9677,39.42923,Report 1354: Sighting by a motorist Class A; Douglas County,POINT (-104.9677 39.42923)
1959,2000/03/21 00:00:00+00,-106.8085,39.6632,"Report 1355: BFRO Investigator, Keith Foster's evaluation of tracks found on the south shore of the Eagle River. App. 1 mile east of the town of Eagle.  Class A; Eagle County",POINT (-106.8085 39.6632)
1960,1997/11/01 00:00:00+00,-104.9743,38.8993,Report 1359: Multi-witness account of an observation of a strange creature on a ridge Class A; El Paso County,POINT (-104.9743 38.8993)
1961,1998/04/14 00:00:00+00,-104.9908,38.54166,Report 1361: Twenty-two inch tracks found Class A; Fremont County,POINT (-104.9908 38.54166)
1962,1994/10/23 00:00:00+00,-106.4269,39.18975,Report 1363: strange loud howls heard by retired wildlife biologist on a camping trip.  Class A; Lake County,POINT (-106.4269 39.18975)
1963,1975/07/20 00:00:00+00,-106.3833,39.26944,Report 1366: huge human-like handprint found on top of a vandalized sign.  Class A; Lake County,POINT (-106.3833 39.26944)
1964,1990/08/10 00:00:00+00,-105.3646,40.57499,Report 1367: Creature was observed chasing deer.  Class A; Larimer County,POINT (-105.3646 40.57499)
1965,1991/07/02 00:00:00+00,-108.5417,40.45418,Report 1368: witness saw man-like creature covered with dark red hair while hiking in the extreme eastern part of Dinosaur National Monument.  Class A; Moffat County,POINT (-108.5417 40.45418)
1966,1998/07/25 00:00:00+00,-107.7667,37.75417,Report 1374: Creature observed running on hind legs Class A; San Juan County,POINT (-107.7667 37.75417)
1967,1981/01/15 00:00:00+00,-105.1598,38.753,Report 1376: Man sees large creature while working the late shift at a mine.  Class A; Teller County,POINT (-105.1598 38.753)
1968,1996/09/20 00:00:00+00,-105.9333,40.54167,Report 1760: Bowhunter sees large figure near Cameron Pass Class A; Jackson County,POINT (-105.9333 40.54167)
1969,1995/06/15 00:00:00+00,-106.2583,39.24998,"Report 2667: Couple sees ""power-walking"" biped in forest above Leadville Class A; Lake County",POINT (-106.2583 39.24998)
1970,2001/09/08 00:00:00+00,-108.2083,37.4625,"Report 3086: Large creature leaves 12""+ handprints on camper trailer during rainy night Class A; Montezuma County",POINT (-108.2083 37.4625)
1971,1987/10/26 00:00:00+00,-105.1167,38.4,"Report 3185: Co-workers stunned by giant hairy ""man-thing"" walking down town street Class A; Fremont County",POINT (-105.1167 38.4)
1972,1999/12/15 00:00:00+00,-104.8604,38.6691,Report 3506: Trucker has nighttime roadside sighting south of Colorado Springs near Ft. Carson Class A; El Paso County,POINT (-104.8604 38.6691)
1973,1971/09/15 00:00:00+00,-106.3,39.25,Report 3606: Campers have daylight sighting near Leadville Class A; Chaffee County,POINT (-106.3 39.25)
1974,1998/09/19 00:00:00+00,-106.2275,39.32385,Report 3652: Driver has daylight sighting off CO 91 between Copper Mtn. and Leadville Class A; Summit County,POINT (-106.2275 39.32385)
1975,2001/02/20 00:00:00+00,-107.0671,39.3375,"Report 3653: Daytime sighting by hiker, off West Sopris Creek Road Class A; Pitkin County",POINT (-107.0671 39.3375)
1976,1996/06/26 00:00:00+00,-106.6535,40.4521,"Report 3664: Daytime sighting on the edge of Lost Lake, near the Continental Divide Class A; Jackson County",POINT (-106.6535 40.4521)
1977,2001/06/30 00:00:00+00,-104.9917,38.9006,Report 3710: Daytime sighting by Pike's Peak tourist Class A; El Paso County,POINT (-104.9917 38.9006)
1978,1994/05/15 00:00:00+00,-105.4826,37.5969,Report 4614: Hikers observe animal in early evening near Blanca Peak Class A; Huerfano County,POINT (-105.4826 37.5969)
1979,2005/03/19 00:00:00+00,-105.2155,39.11636,Report 5493: Young camper has early morning encounter.  Class A; Teller County,POINT (-105.2155 39.11636)
1980,2003/04/11 00:00:00+00,-106.8583,37.025,Report 5586: Large creature crosses road in 1 1/2 strides Class A; Archuleta County,POINT (-106.8583 37.025)
1981,2005/04/12 00:00:00+00,-104.3786,37.09263,Report 5608: Young student has early morning sighting.  Class A; Las Animas County,POINT (-104.3786 37.09263)
1982,2003/09/04 00:00:00+00,-106.6417,38.59998,Report 6782: Hunters observe dark creature pounding rocks together Class A; Gunnison County,POINT (-106.6417 38.59998)
1983,2002/05/29 00:00:00+00,-106.4417,39.0917,Report 6785: Startled hiker sees tall shaggy biped on trail near Leadville Class A; Lake County,POINT (-106.4417 39.0917)
1984,2003/09/17 00:00:00+00,-106.625,39.45824,"Report 7036: Elk hunter trailed by large biped in twilight, finds tracks the next day Class A; Pitkin County",POINT (-106.625 39.45824)
1985,2005/02/04 00:00:00+00,-105.3542,39.31667,Report 7225: Picnicker has daytime sighting outside Buffalo Creek Class A; Jefferson County,POINT (-105.3542 39.31667)
1986,1994/09/15 00:00:00+00,-107.7084,38.875,Report 7827: Two hunters recount late morning sighting near Hotchkiss Class A; Delta County,POINT (-107.7084 38.875)
1987,1977/07/04 00:00:00+00,-105.1146,38.826,Report 10533: Hikers have daylight sighting west of Pikes Peak Class A; Teller County,POINT (-105.1146 38.826)
1988,1995/11/01 00:00:00+00,-105.298,40.00817,Report 13411: Man recalls a nighttime sighting while viewing the city lights in Chataqua Park Class A; Boulder County,POINT (-105.298 40.00817)
1989,1979/06/13 00:00:00+00,-105.2146,39.0465,Report 13441: Woman describes night time sighting during childhood in the Pike National Forest Class A; Teller County,POINT (-105.2146 39.0465)
1990,2004/10/15 00:00:00+00,-108.3364,37.33925,Report 14243: Dusk sighting by charter bus driver on Hwy 160 near Mancos Class A; Montezuma County,POINT (-108.3364 37.33925)
1991,1999/05/15 00:00:00+00,-107.9514,39.16305,Report 14503: Night time sighting by a youth leader at a bible camp near Grand Junction Class A; Mesa County,POINT (-107.9514 39.16305)
1992,1998/07/25 00:00:00+00,-105.1137,38.0654,Report 14814: Father and son nighttime roadside sighting in the Wet Mountains southwest of Pueblo Class A; Custer County,POINT (-105.1137 38.0654)
1993,1964/08/01 00:00:00+00,-105.3792,40.17585,Report 15273: Young picnicker sees strange creature on rocky ledge above the St. Vrain River  Class A; Boulder County,POINT (-105.3792 40.17585)
1994,2006/05/15 00:00:00+00,-104.9426,38.5859,Report 15278: Mid-morning sighting by soldier hunting west of Fort Carson Class A; El Paso County,POINT (-104.9426 38.5859)
1995,1971/06/30 00:00:00+00,-106.1666,39.7198,Report 15588: Daytime sighting of white creature near Dillon Class A; Summit County,POINT (-106.1666 39.7198)
1996,1989/04/01 00:00:00+00,-107.7247,37.83905,Report 15630: Miner reports pre-dawn road crossing near Silverton Class A; San Juan County,POINT (-107.7247 37.83905)
1997,1986/07/17 00:00:00+00,-104.875,38.716,Report 17767: Night-time sighting by Marine training near Ft Carson Class A; El Paso County,POINT (-104.875 38.716)
1998,2002/12/15 00:00:00+00,-105.7854,39.39565,"Report 22801: Further apparent corroboration of multiple-witness, winter, nighttime, road-crossing near Kenosha Pass Class A; Park County",POINT (-105.7854 39.39565)
1999,2009/09/01 00:00:00+00,-106.5445,39.1006,Report 26522: Woman describes vivid early morning sighting just below Independence Pass Class A; Lake County,POINT (-106.5445 39.1006)
2000,2009/09/22 00:00:00+00,-105.6385,40.84707,Report 26671: Two brothers witness an upright creature while at a cabin near Red Feather Class A; Larimer County,POINT (-105.6385 40.84707)
2001,2009/06/10 00:00:00+00,-106.496,37.37285,Report 27057: Former Deputy Sheriff describes morning sighting on Cornwall Mountain Class A; Conejos County,POINT (-106.496 37.37285)
2002,2010/08/15 00:00:00+00,-106.199,38.83714,Report 31939: Motorist describes early morning sighting near Buena Vista Class A; Chaffee County,POINT (-106.199 38.83714)
2003,2008/06/30 00:00:00+00,-107.7015,37.70338,Report 32905: Hiker has a possible daytime sighting near Crater Lake Class A; San Juan County,POINT (-107.7015 37.70338)
2004,2012/05/29 00:00:00+00,-105.475,39.40589,Report 35596: Early evening sighting by two women hiking in Bailey Class A; Park County,POINT (-105.475 39.40589)
2005,2013/01/17 00:00:00+00,-107.0596,39.37357,"Report 39520: Motorists see tall, hairy human-like figure wading across the Colorado River east of Glenwood Springs Class A; Eagle County",POINT (-107.0596 39.37357)
2006,2012/06/13 00:00:00+00,-106.3023,39.80777,"Report 42602: Backpackers hear growls, knocking and observe two large, hairy bipeds at Surprise Lake Class A; Summit County",POINT (-106.3023 39.80777)
2007,2014/03/02 00:00:00+00,-105.2527,39.35503,Report 45666: Two friends witness daytime road crossing near Conifer Class A; Jefferson County,POINT (-105.2527 39.35503)
2008,1996/08/24 00:00:00+00,-107.7,38.48959,Report 140: Characteristic vocalization heard by hunter on Hayden Mountain Class B; Ouray County,POINT (-107.7 38.48959)
2009,2000/04/19 00:00:00+00,-106.3681,37.1137,Report 407: Possible vocalizations heard while motorists were taking a break at turnout near La Manga Pass Class B; Conejos County,POINT (-106.3681 37.1137)
2010,2000/09/21 00:00:00+00,-106.1143,39.2026,"Report 529: Couple hears strange cry, finds big footprints in Pike National Forest near Fairplay Class B; Park County",POINT (-106.1143 39.2026)
2011,1971/10/01 00:00:00+00,-105.4458,40.025,"Report 1228: Youngster frightened by ""monster"" peeping in window Class B; Boulder County",POINT (-105.4458 40.025)
2012,2000/12/20 00:00:00+00,-107.1771,37.19583,Report 1232: Family marvels at huge barefoot tracks in snow Class B; Archuleta County,POINT (-107.1771 37.19583)
